snapshotAt,season,date,market,marketDisplay,baseMarket,isAltMarket,player,team,opponent,pitcher,line,americanOdds,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,originalMarket,rawLabel,marketFamily
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,6.5,185,35.09,35.09,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,NYM,NYM,COL,,3.5,200,33.33,33.33,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,SEA,SEA,ATL,,2.5,200,33.33,33.33,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,COL,COL,NYM,,2.5,210,32.26,32.26,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,5.5,210,32.26,32.26,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,4.5,210,32.26,32.26,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,5.5,220,31.25,31.25,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,PIT,PIT,AZ,,2.5,220,31.25,31.25,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,LAA,LAA,CWS,,2.5,240,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,6.5,240,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,7.5,270,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,6.5,270,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,5.5,270,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,AZ,AZ,PIT,,2.5,275,26.67,26.67,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,6.5,290,25.64,25.64,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,7.5,290,25.64,25.64,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,LAD,LAD,HOU,,2.5,300,25.0,25.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,6.5,333,23.09,23.09,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,5.5,340,22.73,22.73,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,6.5,350,22.22,22.22,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,NYM,NYM,COL,,2.5,360,21.74,21.74,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Under,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,7.5,360,21.74,21.74,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,8.5,375,21.05,21.05,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,7.5,400,20.0,20.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,6.5,400,20.0,20.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,8.5,425,19.05,19.05,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,7.5,450,18.18,18.18,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,7.5,525,16.0,16.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,6.5,525,16.0,16.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,9.5,550,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,7.5,550,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,8.5,550,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,8.5,575,14.81,14.81,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,9.5,625,13.79,13.79,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,7.5,625,13.79,13.79,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,8.5,675,12.9,12.9,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,8.5,750,11.76,11.76,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,8.5,775,11.43,11.43,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,9.5,775,11.43,11.43,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,7.5,800,11.11,11.11,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,9.5,800,11.11,11.11,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,8.5,900,10.0,10.0,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,9.5,950,9.52,9.52,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,9.5,1050,8.7,8.7,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,9.5,1050,8.7,8.7,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,8.5,1100,8.33,8.33,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,9.5,1250,7.41,7.41,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team2,Over,team
2026-05-06T00:09:05.323879+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,9.5,1650,5.71,5.71,,Unmodeled,Odds only,,,,No trained model for this market yet,teamtotals-team1,Over,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - LAD,team_first_to_score,False,LAD,LAD,HOU,,0.0,-222,68.94,68.94,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,LAD,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - NYM,team_first_to_score,False,NYM,NYM,COL,,0.0,-208,67.53,67.53,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,NYM,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - CWS,team_first_to_score,False,CWS,CWS,LAA,,0.0,-167,62.55,62.55,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,CWS,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - PIT,team_first_to_score,False,PIT,PIT,AZ,,0.0,-149,59.84,59.84,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,PIT,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - ATL,team_first_to_score,False,ATL,ATL,SEA,,0.0,-133,57.08,57.08,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,ATL,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - SD,team_first_to_score,False,SD,SD,SF,,0.0,-133,57.08,57.08,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,SD,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - SEA,team_first_to_score,False,SEA,SEA,ATL,,0.0,105,48.78,48.78,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,SEA,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - SF,team_first_to_score,False,SF,SF,SD,,0.0,105,48.78,48.78,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,SF,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - AZ,team_first_to_score,False,AZ,AZ,PIT,,0.0,118,45.87,45.87,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,AZ,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - LAA,team_first_to_score,False,LAA,LAA,CWS,,0.0,130,43.48,43.48,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,LAA,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - COL,team_first_to_score,False,COL,COL,NYM,,0.0,160,38.46,38.46,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,COL,team
2026-05-06T00:09:05.838167+00:00,2026,2026-05-06,team_first_to_score,Team First To Score - HOU,team_first_to_score,False,HOU,HOU,LAD,,0.0,170,37.04,37.04,,Unmodeled,Odds only,,,,No trained model for this market yet,firsttoscorearun,HOU,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,9.5,1650,9.95,5.71,4.23,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,9.5,1250,11.28,7.41,3.87,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,8.5,1100,12.09,8.33,3.76,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,9.5,1050,12.2,8.7,3.5,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,8.5,900,13.24,10.0,3.24,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,9.5,950,12.76,9.52,3.24,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,9.5,950,12.76,9.52,3.24,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,7.5,800,14.15,11.11,3.04,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,9.5,800,13.82,11.11,2.71,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,8.5,750,14.42,11.76,2.66,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,9.5,775,14.03,11.43,2.6,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,8.5,700,14.91,12.5,2.41,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,8.5,675,15.18,12.9,2.27,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,7.5,625,15.95,13.79,2.16,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,9.5,625,15.59,13.79,1.8,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,6.5,525,17.66,16.0,1.66,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,8.5,575,16.46,14.81,1.64,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,7.5,525,17.46,16.0,1.46,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,8.5,550,16.84,15.38,1.46,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,9.5,550,16.65,15.38,1.27,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,7.5,475,18.43,17.39,1.04,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,2.5,-161,62.49,61.69,0.81,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,7.5,450,18.99,18.18,0.81,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,6.5,425,19.83,19.05,0.79,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,2.5,-208,68.1,67.53,0.57,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,3.5,-154,61.12,60.63,0.49,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,3.5,-161,62.17,61.69,0.48,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,3.5,-169,63.29,62.83,0.47,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,3.5,-143,59.32,58.85,0.47,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,8.5,425,19.4,19.05,0.35,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,3.5,-200,66.99,66.67,0.33,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,7.5,400,20.31,20.0,0.31,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,3.5,-110,52.65,52.38,0.27,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,4.5,-154,60.79,60.63,0.16,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,4.5,-139,58.29,58.16,0.13,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,3.5,-227,69.54,69.42,0.12,Low,Positive edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,5.5,340,22.85,22.73,0.12,Low,Positive edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,4.5,-115,53.46,53.49,-0.02,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,AZ,AZ,PIT,,7.5,360,21.61,21.74,-0.13,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,2.5,-286,73.91,74.09,-0.18,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,8.5,375,20.86,21.05,-0.19,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,COL,COL,NYM,,6.5,333,22.89,23.09,-0.2,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,2.5,-303,74.82,75.19,-0.36,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,2.5,-303,74.82,75.19,-0.36,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,NYM,NYM,COL,,3.5,-278,73.18,73.54,-0.37,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SEA,SEA,ATL,,6.5,310,23.92,24.39,-0.47,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,2.5,-333,76.22,76.91,-0.68,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,SD,SD,SF,,5.5,270,26.34,27.03,-0.69,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,6.5,290,24.93,25.64,-0.71,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,3.5,120,44.55,45.45,-0.9,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,PIT,PIT,AZ,,6.5,270,26.08,27.03,-0.95,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Under,team_total_runs,False,NYM,NYM,COL,,2.5,360,20.79,21.74,-0.95,Low,Negative edge,,,,,teamtotals-team2,Under,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAD,LAD,HOU,,7.5,290,24.67,25.64,-0.97,Low,Negative edge,,,,,teamtotals-team2,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,HOU,HOU,LAD,,4.5,210,31.23,32.26,-1.03,Low,Negative edge,,,,,teamtotals-team1,Over,team
2026-05-06T01:20:19.075073+00:00,2026,2026-05-06,team_total_runs,Team Total Runs - Over,team_total_runs,False,LAA,LAA,CWS,,4.5,105,47.66,48.78,-1.12,Low,Negative edge,,,,,teamtotals-team1,Over,team
