season,seasonPhase,date,gamePk,venue,home,away,roof,temperatureF,feelsLikeF,humidity,precipitationProbability,windMph,windDirection,windOutScore,windOutFlag,windSpeedScore,windScore,temperatureScore,humidityScore,rainScore,coldGameFlag,turfFlag,hrWeatherAdjustment,totalBasesWeatherAdjustment,hitsWeatherAdjustment,pitcherStrikeoutsWeatherAdjustment,pitcherHitsAllowedWeatherAdjustment,pitcherEarnedRunsWeatherAdjustment,weatherConfidence,weatherSummary
2026,regular,2026-04-20,824450,Progressive Field,CLE,HOU,open,38.1,30.0,49,,6.8,119,0.0,0,0.453,0.0,-1,-0.02,0,1,0,-0.0101,-0.007,-0.004,0.0,-0.004,-0.005,Medium,cold temperature suppresses carry
2026,regular,2026-04-20,822994,Tropicana Field,TBR,CIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-20,822749,Nationals Park,WSN,ATL,open,44.8,37.2,43,,6.3,1,-1.0,0,0.42,-0.42,-1,-0.14,0,1,0,-0.0188,-0.0123,-0.0065,0.0,-0.0069,-0.0084,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-20,824125,Kauffman Stadium,KCR,BAL,open,61.5,54.3,51,,12.9,203,0.4,1,0.86,0.344,-0.425,0.02,0,0,0,0.0027,0.0012,0.0004,-0.0014,0.0007,0.0006,Medium,Weather mostly neutral.
2026,regular,2026-04-20,824692,Wrigley Field,CHC,PHI,open,48.8,40.9,61,,11.3,185,1.0,1,0.753,0.753,-1,0.22,0,1,0,0.0057,0.0025,0.0005,-0.003,0.0013,0.001,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-20,824370,Coors Field,COL,LAD,open,50.4,43.9,20,,0.8,196,1.0,1,0.053,0.053,-0.98,-0.6,0,1,0,-0.0105,-0.0074,-0.0036,-0.0002,-0.0035,-0.0045,Medium,cold temperature suppresses carry
2026,regular,2026-04-20,824046,Angel Stadium,LAA,TOR,open,60.8,58.9,62,,3.1,178,1.0,1,0.207,0.207,-0.46,0.24,0,0,0,0.0003,-0.0003,-0.0006,-0.0008,-0.0004,-0.0006,Medium,Weather mostly neutral.
2026,regular,2026-04-20,823149,T-Mobile Park,SEA,ATH,retractable,54.0,49.5,67,,6.6,46,-0.4,0,0.44,-0.176,-0.8,0.34,0,0,1,-0.0053,-0.0035,-0.0021,0.0,-0.0022,-0.0027,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-21,824448,Progressive Field,CLE,HOU,open,58.2,50.9,55,,12.7,211,1.0,1,0.847,0.847,-0.59,0.1,0,0,0,0.0113,0.0062,0.0027,-0.0034,0.0036,0.0038,Medium,wind appears hitter-friendly
2026,regular,2026-04-21,822995,Tropicana Field,TBR,CIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-21,823880,loanDepot park,MIA,STL,retractable,72.7,68.2,55,,14.9,70,-1.0,0,0.993,-0.993,0.135,0.1,0,0,1,-0.0091,-0.0054,-0.0027,-0.0002,-0.0032,-0.0036,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-21,824290,Comerica Park,DET,MIL,open,58.6,56.0,79,,7.9,237,0.4,1,0.527,0.211,-0.57,0.58,0,0,0,0.0003,-0.0003,-0.001,-0.0008,-0.0008,-0.0012,Medium,Weather mostly neutral.
2026,regular,2026-04-21,822747,Nationals Park,WSN,ATL,open,52.7,46.1,50,,7.5,159,1.0,1,0.5,0.5,-0.865,0.0,0,0,0,0.0014,-0.0001,-0.0005,-0.002,0.0,-0.0003,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-21,824773,Fenway Park,BOS,NYY,open,38.8,30.7,63,,8.7,187,0.4,1,0.58,0.232,-1,0.26,0,1,0,-0.0046,-0.0037,-0.0026,-0.0009,-0.0024,-0.0031,Medium,cold temperature suppresses carry
2026,regular,2026-04-21,823640,Citi Field,NYM,MIN,open,45.5,37.6,55,,9.1,177,0.4,1,0.607,0.243,-1,0.1,0,1,0,-0.0048,-0.0039,-0.0025,-0.001,-0.0023,-0.0031,Medium,cold temperature suppresses carry
2026,regular,2026-04-21,824690,Wrigley Field,CHC,PHI,open,60.8,60.1,81,,5.1,255,1.0,1,0.34,0.34,-0.46,0.62,0,0,0,0.0041,0.0021,0.0002,-0.0014,0.0005,0.0004,Medium,Weather mostly neutral.
2026,regular,2026-04-21,822914,Globe Life Field,TEX,PIT,retractable,59.4,58.4,76,,3.4,193,1.0,1,0.227,0.227,-0.53,0.52,0,0,1,0.0004,0.0,-0.0004,-0.0005,-0.0003,-0.0004,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-21,824369,Coors Field,COL,SDP,open,56.2,49.6,20,,2.0,177,1.0,1,0.133,0.133,-0.69,-0.6,0,0,0,-0.006,-0.0044,-0.002,-0.0005,-0.0018,-0.0024,Medium,Weather mostly neutral.
2026,regular,2026-04-21,824045,Angel Stadium,LAA,TOR,open,59.8,58.8,70,,2.6,170,1.0,1,0.173,0.173,-0.51,0.4,0,0,0,-0.0004,-0.0007,-0.001,-0.0007,-0.0008,-0.0012,Medium,Weather mostly neutral.
2026,regular,2026-04-21,823148,T-Mobile Park,SEA,ATH,retractable,54.4,51.0,77,,6.4,151,1.0,1,0.427,0.427,-0.78,0.54,0,0,1,0.0012,0.0004,-0.0003,-0.0009,-0.0001,-0.0002,Medium,cold temperature suppresses carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-21,825099,Chase Field,ARI,CHW,retractable,75.8,71.5,20,,1.2,311,-1.0,0,0.08,-0.08,0.29,-0.6,0,0,1,-0.0003,-0.0001,0.0003,-0.0004,0.0003,0.0004,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-21,823236,Oracle Park,SFG,LAD,open,54.7,53.3,94,,5.5,141,-0.4,0,0.367,-0.147,-0.765,0.88,0.392,0,0,-0.0099,-0.0065,-0.0047,0.0,-0.0049,-0.0058,Medium,cold temperature suppresses carry; rain/precipitation risk lowers confidence
2026,regular,2026-04-22,823878,loanDepot park,MIA,STL,retractable,76.9,75.1,48,,11.6,80,-1.0,0,0.773,-0.773,0.345,-0.04,0.016,0,1,-0.0061,-0.0035,-0.0016,-0.0005,-0.002,-0.0022,Medium,wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-22,824449,Progressive Field,CLE,HOU,open,59.5,57.4,69,,6.4,40,-1.0,0,0.427,-0.427,-0.525,0.38,0,0,0,-0.0126,-0.008,-0.0047,0.0,-0.0051,-0.006,Medium,wind appears pitcher-friendly
2026,regular,2026-04-22,822993,Tropicana Field,TBR,CIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-22,824123,Kauffman Stadium,KCR,BAL,open,70.5,68.1,65,,12.0,175,1.0,1,0.8,0.8,0.025,0.3,0,0,0,0.0172,0.0104,0.0049,-0.0033,0.0057,0.0065,Medium,wind appears hitter-friendly
2026,regular,2026-04-22,824044,Angel Stadium,LAA,TOR,open,64.5,61.6,52,,4.7,205,1.0,1,0.313,0.313,-0.275,0.04,0,0,0,0.0036,0.0019,0.0008,-0.0013,0.0011,0.0011,Medium,Weather mostly neutral.
2026,regular,2026-04-22,823147,T-Mobile Park,SEA,ATH,retractable,52.9,47.1,72,,10.1,203,1.0,1,0.673,0.673,-0.855,0.44,0,0,1,0.0031,0.0015,0.0003,-0.0013,0.0006,0.0006,Medium,cold temperature suppresses carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-22,822748,Nationals Park,WSN,ATL,open,66.4,64.9,57,,4.3,250,0.4,1,0.287,0.115,-0.18,0.14,0,0,0,0.0009,0.0004,-0.0,-0.0005,0.0001,0.0,Medium,Weather mostly neutral.
2026,regular,2026-04-22,824774,Fenway Park,BOS,NYY,open,43.0,38.4,89,,5.1,181,0.0,0,0.34,0.0,-1,0.78,0,1,0,-0.0077,-0.0054,-0.004,0.0,-0.004,-0.005,Medium,cold temperature suppresses carry
2026,regular,2026-04-22,823641,Citi Field,NYM,MIN,open,48.1,44.7,80,,3.5,61,-1.0,0,0.233,-0.233,-1,0.6,0,1,0,-0.0129,-0.0086,-0.0054,0.0,-0.0056,-0.0069,Medium,cold temperature suppresses carry
2026,regular,2026-04-22,824688,Wrigley Field,CHC,PHI,open,46.1,42.5,90,,4.6,135,0.4,1,0.307,0.123,-1,0.8,0,1,0,-0.0051,-0.0039,-0.0033,-0.0005,-0.0031,-0.004,Medium,cold temperature suppresses carry
2026,regular,2026-04-22,822913,Globe Life Field,TEX,PIT,retractable,59.8,59.8,94,,6.3,132,0.4,1,0.42,0.168,-0.51,0.88,0,0,1,0.0004,0.0001,-0.0005,-0.0003,-0.0004,-0.0006,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-22,824367,Coors Field,COL,SDP,open,63.3,56.1,20,,4.8,192,1.0,1,0.32,0.32,-0.335,-0.6,0,0,0,0.0012,0.0003,0.0006,-0.0013,0.0009,0.0009,Medium,Weather mostly neutral.
2026,regular,2026-04-22,825097,Chase Field,ARI,CHW,retractable,74.7,66.1,10,,6.4,242,0.4,1,0.427,0.171,0.235,-0.8,0,0,1,0.0017,0.001,0.001,-0.0007,0.0011,0.0013,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-22,823231,Oracle Park,SFG,LAD,open,53.4,51.0,88,,5.6,173,0.4,1,0.373,0.149,-0.83,0.76,0,0,0,-0.003,-0.0025,-0.0024,-0.0006,-0.0023,-0.003,Medium,cold temperature suppresses carry
2026,regular,2026-04-23,822745,Nationals Park,WSN,ATL,open,82.2,79.7,30,,4.4,289,0.0,0,0.293,0.0,0.61,-0.4,0,0,0,0.0049,0.0035,0.0024,-0.0018,0.0024,0.0031,Medium,warm temperature favors carry
2026,regular,2026-04-23,824288,Comerica Park,DET,MIL,open,72.8,74.4,63,,5.4,140,1.0,1,0.36,0.36,0.14,0.26,0,0,0,0.0094,0.0058,0.0027,-0.0019,0.0031,0.0036,Medium,Weather mostly neutral.
2026,regular,2026-04-23,824689,Wrigley Field,CHC,PHI,open,75.7,73.0,51,,11.0,182,1.0,1,0.733,0.733,0.285,0.02,0,0,0,0.0176,0.0108,0.0055,-0.0038,0.0063,0.0073,Medium,wind appears hitter-friendly
2026,regular,2026-04-23,825096,Chase Field,ARI,CHW,retractable,80.5,73.6,14,,5.5,244,0.4,1,0.367,0.147,0.525,-0.72,0,0,1,0.003,0.002,0.0015,-0.0011,0.0016,0.0019,Medium,warm temperature favors carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-23,823233,Oracle Park,SFG,LAD,open,58.0,54.5,78,,9.4,263,1.0,1,0.627,0.627,-0.6,0.56,0,0,0,0.0082,0.0044,0.0014,-0.0025,0.002,0.002,Medium,wind appears hitter-friendly
2026,regular,2026-04-23,824770,Fenway Park,BOS,NYY,open,44.8,38.8,67,,6.1,95,-1.0,0,0.407,-0.407,-1,0.34,0,1,0,-0.0171,-0.0112,-0.0064,0.0,-0.0068,-0.0083,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-23,823639,Citi Field,NYM,MIN,open,64.9,57.7,28,,7.7,360,-1.0,0,0.513,-0.513,-0.255,-0.44,0,0,0,-0.0141,-0.0088,-0.0041,0.0,-0.0046,-0.0054,Medium,wind appears pitcher-friendly
2026,regular,2026-04-23,822912,Globe Life Field,TEX,PIT,retractable,68.7,70.5,89,,9.4,172,1.0,1,0.627,0.627,-0.065,0.78,0,0,1,0.0071,0.0043,0.0018,-0.0013,0.0021,0.0023,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-24,824529,Great American Ball Park,CIN,DET,open,63.7,65.7,96,,5.5,241,0.4,1,0.367,0.147,-0.315,0.92,0.364,0,0,0.0007,0.0003,-0.0011,-0.0006,-0.001,-0.0011,Medium,rain/precipitation risk lowers confidence
2026,regular,2026-04-24,824854,Oriole Park at Camden Yards,BAL,BOS,open,63.1,63.3,75,,3.5,171,0.0,0,0.233,0.0,-0.345,0.5,0,0,0,-0.0019,-0.0014,-0.0014,0.0,-0.0014,-0.0017,Medium,Weather mostly neutral.
2026,regular,2026-04-24,822827,Rogers Centre,TOR,CLE,retractable,42.8,35.3,65,,8.5,80,-1.0,0,0.567,-0.567,-1,0.3,0,1,1,-0.0102,-0.0066,-0.0037,0.0,-0.004,-0.0048,Medium,cold temperature suppresses carry; wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-24,823638,Citi Field,NYM,COL,open,48.5,43.9,71,,5.0,129,0.0,0,0.333,0.0,-1,0.42,0,1,0,-0.0087,-0.0062,-0.004,0.0,-0.004,-0.005,Medium,cold temperature suppresses carry
2026,regular,2026-04-24,822992,Tropicana Field,TBR,MIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-24,824932,Truist Park,ATL,PHI,open,71.7,71.1,52,,3.7,219,1.0,1,0.247,0.247,0.085,0.04,0,0,0,0.0059,0.0036,0.0018,-0.0012,0.0021,0.0024,Medium,Weather mostly neutral.
2026,regular,2026-04-24,824611,Rate Field,CHW,WSN,open,51.6,48.4,97,,8.2,15,-0.4,0,0.547,-0.219,-0.92,0.94,0,0,0,-0.0108,-0.0072,-0.005,0.0,-0.0052,-0.0063,Medium,cold temperature suppresses carry
2026,regular,2026-04-24,823800,American Family Field,MIL,PIT,retractable,45.6,41.9,99,,6.0,23,-1.0,0,0.4,-0.4,-1,0.98,0,1,1,-0.0075,-0.0049,-0.0032,0.0,-0.0034,-0.0041,Medium,cold temperature suppresses carry; wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-24,822909,Globe Life Field,TEX,ATH,retractable,73.5,73.5,77,,13.9,174,1.0,1,0.927,0.927,0.175,0.54,0,0,1,0.011,0.0067,0.0031,-0.0021,0.0036,0.0041,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-24,824204,Minute Maid Park,HOU,NYY,retractable,71.6,76.4,95,,7.6,152,0.4,1,0.507,0.203,0.08,0.9,0,0,1,0.0038,0.0024,0.0008,-0.0005,0.0009,0.001,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-24,823069,Busch Stadium,STL,SEA,open,69.1,68.3,70,,8.9,184,1.0,1,0.593,0.593,-0.045,0.4,0,0,0,0.0126,0.0076,0.0034,-0.0024,0.004,0.0045,Medium,wind appears hitter-friendly
2026,regular,2026-04-24,823962,Dodger Stadium,LAD,CHC,open,58.6,57.1,67,,2.1,126,-0.4,0,0.14,-0.056,-0.57,0.34,0,0,0,-0.0058,-0.004,-0.0026,0.0,-0.0027,-0.0033,Medium,Weather mostly neutral.
2026,regular,2026-04-24,823232,Oracle Park,SFG,MIA,open,53.6,51.2,88,,5.9,245,1.0,1,0.393,0.393,-0.82,0.76,0,0,0,0.0019,0.0005,-0.0009,-0.0016,-0.0005,-0.001,Medium,cold temperature suppresses carry
2026,regular,2026-04-25,824851,Oriole Park at Camden Yards,BAL,BOS,open,52.7,47.2,82,,11.3,90,-1.0,0,0.753,-0.753,-0.865,0.64,0.928,0,0,-0.0264,-0.0166,-0.0098,0.0,-0.0106,-0.0122,Low,cold temperature suppresses carry; wind appears pitcher-friendly; rain/precipitation risk lowers confidence
2026,regular,2026-04-25,823070,Busch Stadium,STL,SEA,open,72.9,71.1,49,,6.1,74,-0.4,0,0.407,-0.163,0.145,-0.02,0,0,0,-0.0019,-0.001,-0.0004,-0.0004,-0.0006,-0.0006,Medium,Weather mostly neutral.
2026,regular,2026-04-25,822826,Rogers Centre,TOR,CLE,retractable,48.3,42.4,73,,8.5,49,-1.0,0,0.567,-0.567,-1,0.46,0,1,1,-0.01,-0.0064,-0.0037,0.0,-0.004,-0.0048,Medium,cold temperature suppresses carry; wind appears pitcher-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-25,823229,Oracle Park,SFG,MIA,open,54.1,50.4,80,,7.8,237,1.0,1,0.52,0.52,-0.795,0.6,0,0,0,0.0043,0.0019,-0.0001,-0.0021,0.0005,0.0002,Medium,cold temperature suppresses carry; wind appears hitter-friendly
2026,regular,2026-04-25,822989,Tropicana Field,TBR,MIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-25,824613,Rate Field,CHW,WSN,open,44.5,39.5,89,,7.0,24,-0.4,0,0.467,-0.187,-1,0.78,0,1,0,-0.0114,-0.0077,-0.0051,0.0,-0.0053,-0.0065,Medium,cold temperature suppresses carry
2026,regular,2026-04-25,822910,Globe Life Field,TEX,ATH,retractable,70.0,72.6,88,,8.2,153,1.0,1,0.547,0.547,0.0,0.76,0,0,1,0.0066,0.004,0.0016,-0.0011,0.0019,0.0022,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-25,824121,Kauffman Stadium,KCR,LAA,open,64.0,61.1,65,,8.3,109,1.0,1,0.553,0.553,-0.3,0.3,0,0,0,0.009,0.0051,0.0021,-0.0022,0.0027,0.0029,Medium,wind appears hitter-friendly
2026,regular,2026-04-25,824203,Minute Maid Park,HOU,NYY,retractable,75.1,83.6,98,,5.0,136,0.4,1,0.333,0.133,0.255,0.96,0,0,1,0.004,0.0027,0.0009,-0.0006,0.001,0.0012,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-25,823799,American Family Field,MIL,PIT,retractable,42.2,36.9,88,,6.2,44,-0.4,0,0.413,-0.165,-1,0.76,0,1,1,-0.0055,-0.0037,-0.0025,0.0,-0.0026,-0.0032,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-25,824527,Great American Ball Park,CIN,DET,open,63.7,61.0,70,,9.3,37,-1.0,0,0.62,-0.62,-0.315,0.4,0,0,0,-0.0143,-0.0088,-0.005,0.0,-0.0056,-0.0065,Medium,wind appears pitcher-friendly
2026,regular,2026-04-25,823960,Dodger Stadium,LAD,CHC,open,55.2,53.0,76,,3.8,249,1.0,1,0.253,0.253,-0.74,0.52,0,0,0,-0.0008,-0.0011,-0.0014,-0.001,-0.0012,-0.0017,Medium,Weather mostly neutral.
2026,regular,2026-04-25,824933,Truist Park,ATL,PHI,open,63.7,66.9,93,,1.9,260,0.4,1,0.127,0.051,-0.315,0.86,0,0,0,0.0004,0.0001,-0.001,-0.0002,-0.0009,-0.0012,Medium,Weather mostly neutral.
2026,regular,2026-04-26,823637,Citi Field,NYM,COL,open,56.8,52.0,54,,5.8,58,-1.0,0,0.387,-0.387,-0.66,0.08,0,0,0,-0.0141,-0.0091,-0.005,0.0,-0.0053,-0.0064,Medium,Weather mostly neutral.
2026,regular,2026-04-26,824852,Oriole Park at Camden Yards,BAL,BOS,open,57.0,51.6,60,,8.9,29,-0.4,0,0.593,-0.237,-0.65,0.2,0,0,0,-0.0106,-0.007,-0.004,0.0,-0.0043,-0.0051,Medium,Weather mostly neutral.
2026,regular,2026-04-26,824934,Truist Park,ATL,PHI,open,79.2,80.8,44,,3.1,334,-1.0,0,0.207,-0.207,0.46,-0.12,0,0,0,0.0001,0.0005,0.0006,-0.0014,0.0004,0.0006,Medium,warm temperature favors carry
2026,regular,2026-04-26,822824,Rogers Centre,TOR,CLE,retractable,53.6,51.1,71,,3.0,160,0.4,1,0.2,0.08,-0.82,0.42,0,0,1,-0.0027,-0.002,-0.0014,-0.0002,-0.0014,-0.0017,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-26,824528,Great American Ball Park,CIN,DET,open,66.8,64.6,50,,6.7,62,-0.4,0,0.447,-0.179,-0.16,0.0,0,0,0,-0.0052,-0.0033,-0.0017,0.0,-0.0019,-0.0022,Medium,Weather mostly neutral.
2026,regular,2026-04-26,822991,Tropicana Field,TBR,MIN,dome,72,72,45,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,High,Dome environment; weather neutral.
2026,regular,2026-04-26,824612,Rate Field,CHW,WSN,open,55.8,52.4,76,,6.9,71,0.4,1,0.46,0.184,-0.71,0.52,0,0,0,-0.0019,-0.0017,-0.0017,-0.0007,-0.0016,-0.0021,Medium,Weather mostly neutral.
2026,regular,2026-04-26,824202,Minute Maid Park,HOU,NYY,retractable,81.9,87.4,74,,9.6,152,0.4,1,0.64,0.256,0.595,0.48,0,0,1,0.0063,0.0041,0.002,-0.0014,0.0021,0.0025,Medium,warm temperature favors carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-26,823797,American Family Field,MIL,PIT,retractable,50.8,47.2,78,,5.0,98,0.4,1,0.333,0.133,-0.96,0.56,0,0,1,-0.0026,-0.002,-0.0015,-0.0003,-0.0015,-0.0019,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-26,823068,Busch Stadium,STL,SEA,open,76.0,73.5,44,,7.9,122,0.4,1,0.527,0.211,0.3,-0.12,0,0,0,0.0069,0.0044,0.0025,-0.0017,0.0027,0.0032,Medium,Weather mostly neutral.
2026,regular,2026-04-26,822911,Globe Life Field,TEX,ATH,retractable,83.0,88.2,68,,8.3,175,1.0,1,0.553,0.553,0.65,0.36,0,0,1,0.0093,0.006,0.003,-0.0021,0.0032,0.0038,Medium,warm temperature favors carry; wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-26,825094,Chase Field,ARI,SDP,retractable,70.6,63.4,25,,8.3,260,-0.4,0,0.553,-0.221,0.03,-0.5,0,0,1,-0.0028,-0.0017,-0.0006,-0.0,-0.0007,-0.0008,Medium,retractable roof uncertainty halves adjustment
2026,regular,2026-04-26,823230,Oracle Park,SFG,MIA,open,55.4,50.4,68,,8.7,260,1.0,1,0.58,0.58,-0.73,0.36,0,0,0,0.0054,0.0026,0.0006,-0.0023,0.0011,0.001,Medium,wind appears hitter-friendly
2026,regular,2026-04-26,824122,Kauffman Stadium,KCR,LAA,open,64.4,64.4,93,,10.3,118,1.0,1,0.687,0.687,-0.28,0.86,0.032,0,0,0.0134,0.0079,0.0029,-0.0027,0.0036,0.004,Medium,wind appears hitter-friendly
2026,regular,2026-04-26,823959,Dodger Stadium,LAD,CHC,open,58.7,54.4,55,,5.8,238,1.0,1,0.387,0.387,-0.565,0.1,0,0,0,0.0024,0.0009,0.0001,-0.0015,0.0004,0.0003,Medium,Weather mostly neutral.
2026,regular,2026-04-27,824446,Progressive Field,CLE,TBR,open,62.3,52.6,53,,20.0,141,0.4,1,1,0.4,-0.385,0.06,0,0,0,0.0043,0.0022,0.0009,-0.0016,0.0013,0.0013,Medium,wind appears hitter-friendly
2026,regular,2026-04-27,823395,PNC Park,PIT,STL,open,61.3,55.0,51,,10.8,137,0.4,1,0.72,0.288,-0.435,0.02,0,0,0,0.0015,0.0005,-0.0,-0.0012,0.0003,0.0001,Medium,Weather mostly neutral.
2026,regular,2026-04-27,823719,Target Field,MIN,SEA,open,43.9,36.0,92,,13.9,308,-1.0,0,0.927,-0.927,-1,0.84,0.08,1,0,-0.0264,-0.0167,-0.0097,0.0,-0.0106,-0.0126,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-27,824609,Rate Field,CHW,LAA,open,61.2,58.6,91,,12.9,198,0.4,1,0.86,0.344,-0.44,0.82,0,0,0,0.0049,0.0027,0.0003,-0.0014,0.0006,0.0006,Medium,Weather mostly neutral.
2026,regular,2026-04-27,822906,Globe Life Field,TEX,NYY,retractable,76.2,79.5,83,,12.2,181,1.0,1,0.813,0.813,0.31,0.66,0,0,1,0.0107,0.0066,0.0031,-0.0021,0.0035,0.004,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-27,823311,Petco Park,SDP,CHC,open,58.5,57.1,65,,1.2,253,-0.4,0,0.08,-0.032,-0.575,0.3,0,0,0,-0.0055,-0.0038,-0.0025,0.0,-0.0025,-0.0031,Medium,Weather mostly neutral.
2026,regular,2026-04-27,823961,Dodger Stadium,LAD,MIA,open,56.3,54.8,67,,0.9,220,1.0,1,0.06,0.06,-0.685,0.34,0.016,0,0,-0.0047,-0.0034,-0.0024,-0.0002,-0.0024,-0.003,Medium,Weather mostly neutral.
2026,regular,2026-04-28,824447,Progressive Field,CLE,TBR,open,53.6,50.9,86,,6.0,299,0.4,1,0.4,0.16,-0.82,0.72,0,0,0,-0.0028,-0.0024,-0.0023,-0.0006,-0.0022,-0.0028,Medium,cold temperature suppresses carry
2026,regular,2026-04-28,824849,Oriole Park at Camden Yards,BAL,HOU,open,55.4,52.7,69,,3.7,160,-0.4,0,0.247,-0.099,-0.73,0.38,0,0,0,-0.0081,-0.0055,-0.0035,0.0,-0.0036,-0.0044,Medium,Weather mostly neutral.
2026,regular,2026-04-28,824526,Great American Ball Park,CIN,COL,open,64.4,66.2,81,,2.6,345,-1.0,0,0.173,-0.173,-0.28,0.62,0,0,0,-0.0044,-0.0028,-0.0022,0.0,-0.0023,-0.0028,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823390,PNC Park,PIT,STL,open,64.0,63.2,72,,5.4,222,1.0,1,0.36,0.36,-0.3,0.44,0,0,0,0.0055,0.0031,0.001,-0.0014,0.0013,0.0014,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823473,Citizens Bank Park,PHI,SFG,open,55.8,51.1,55,,5.6,165,1.0,1,0.373,0.373,-0.71,0.1,0,0,0,0.0007,-0.0003,-0.0006,-0.0015,-0.0002,-0.0006,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823636,Citi Field,NYM,WSN,open,50.2,46.4,79,,5.2,158,0.4,1,0.347,0.139,-0.99,0.58,0,0,0,-0.0054,-0.0041,-0.0031,-0.0006,-0.003,-0.0038,Medium,cold temperature suppresses carry
2026,regular,2026-04-28,824931,Truist Park,ATL,DET,open,63.8,65.6,90,,4.5,184,1.0,1,0.3,0.3,-0.31,0.8,0.032,0,0,0.0051,0.0029,0.0005,-0.0012,0.0008,0.0008,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823716,Target Field,MIN,SEA,open,44.6,37.0,59,,8.7,313,-1.0,0,0.58,-0.58,-1,0.18,0,1,0,-0.0211,-0.0136,-0.0075,0.0,-0.0081,-0.0096,Medium,cold temperature suppresses carry; wind appears pitcher-friendly
2026,regular,2026-04-28,824610,Rate Field,CHW,LAA,open,55.6,53.7,80,,4.0,312,-1.0,0,0.267,-0.267,-0.72,0.6,0.016,0,0,-0.0108,-0.0071,-0.0045,0.0,-0.0048,-0.0058,Medium,Weather mostly neutral.
2026,regular,2026-04-28,823798,American Family Field,MIL,ARI,retractable,53.7,50.9,71,,3.2,331,-1.0,0,0.213,-0.213,-0.815,0.42,0,0,1,-0.0056,-0.0037,-0.0023,0.0,-0.0024,-0.0029,Medium,cold temperature suppresses carry; retractable roof uncertainty halves adjustment
2026,regular,2026-04-28,822908,Globe Life Field,TEX,NYY,retractable,72.1,76.1,90,,8.3,144,1.0,1,0.553,0.553,0.105,0.8,0,0,1,0.0073,0.0045,0.0019,-0.0013,0.0021,0.0025,Medium,wind appears hitter-friendly; retractable roof uncertainty halves adjustment
2026,regular,2026-04-28,825017,Oakland Coliseum,ATH,KCR,open,51.6,50.4,94,,3.1,204,0.4,1,0.207,0.083,-0.92,0.88,0,0,0,-0.0049,-0.0037,-0.0032,-0.0003,-0.0031,-0.0039,Medium,cold temperature suppresses carry
