season,seasonPhase,date,gamePk,gameDate,venue,home,away,latitude,longitude,roof,weatherSource,matchedHour,temperatureF,feelsLikeF,humidity,precipitationProbability,precipitation,windMph,windDirection,windGustMph,pressureMsl,cloudCover,parkSurface,updatedAt
2026,regular,2026-04-20,822749,2026-04-20T22:45:00Z,Nationals Park,WSN,ATL,38.873,-77.0074,open,open_meteo_archive,2026-04-20T22:00,44.8,37.2,43,,,6.3,1,14.3,1027.6,,grass,2026-05-07T08:14:28.571950+00:00
2026,regular,2026-04-20,824125,2026-04-20T23:40:00Z,Kauffman Stadium,KCR,BAL,39.0517,-94.4803,open,open_meteo_archive,2026-04-20T23:00,61.5,54.3,51,,,12.9,203,25.5,1018.4,70,grass,2026-05-07T08:14:29.216008+00:00
2026,regular,2026-04-20,824692,2026-04-20T23:40:00Z,Wrigley Field,CHC,PHI,41.9484,-87.6553,open,open_meteo_archive,2026-04-20T23:00,48.8,40.9,61,,,11.3,185,22.1,1020.8,86,grass,2026-05-07T08:14:29.890178+00:00
2026,regular,2026-04-20,824370,2026-04-21T00:40:00Z,Coors Field,COL,LAD,39.7559,-104.9942,open,open_meteo_archive,2026-04-20T00:00,50.4,43.9,20,,,0.8,196,4.9,1015.7,,grass,2026-05-07T08:14:30.643808+00:00
2026,regular,2026-04-20,824046,2026-04-21T01:38:00Z,Angel Stadium,LAA,TOR,33.8003,-117.8827,open,open_meteo_archive,2026-04-20T01:00,60.8,58.9,62,,,3.1,178,7.4,1014.7,,grass,2026-05-07T08:14:31.368637+00:00
2026,regular,2026-04-20,823149,2026-04-21T01:40:00Z,T-Mobile Park,SEA,ATH,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-20T01:00,54.0,49.5,67,,,6.6,46,13.4,1011.7,68,turf,2026-05-07T08:14:32.033855+00:00
2026,regular,2026-04-21,824448,2026-04-21T22:10:00Z,Progressive Field,CLE,HOU,41.4962,-81.6852,open,open_meteo_archive,2026-04-21T22:00,58.2,50.9,55,,,12.7,211,14.1,1013.1,98,grass,2026-05-07T08:14:32.734059+00:00
2026,regular,2026-04-21,822995,2026-04-21T22:40:00Z,Tropicana Field,TBR,CIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:14:32.734087+00:00
2026,regular,2026-04-21,823880,2026-04-21T22:40:00Z,loanDepot park,MIA,STL,25.7781,-80.2197,retractable,open_meteo_archive,2026-04-21T22:00,72.7,68.2,55,,,14.9,70,30.2,1022.6,64,turf,2026-05-07T08:14:33.434989+00:00
2026,regular,2026-04-21,824290,2026-04-21T22:40:00Z,Comerica Park,DET,MIL,42.339,-83.0485,open,open_meteo_archive,2026-04-21T22:00,58.6,56.0,79,,,7.9,237,12.3,1012.5,35,grass,2026-05-07T08:14:34.137959+00:00
2026,regular,2026-04-21,822747,2026-04-21T22:45:00Z,Nationals Park,WSN,ATL,38.873,-77.0074,open,open_meteo_archive,2026-04-21T22:00,52.7,46.1,50,,,7.5,159,16.8,1022.4,27,grass,2026-05-07T08:14:34.775841+00:00
2026,regular,2026-04-21,824773,2026-04-21T22:45:00Z,Fenway Park,BOS,NYY,42.3467,-71.0972,open,open_meteo_archive,2026-04-21T22:00,38.8,30.7,63,,,8.7,187,19.7,1024.7,19,grass,2026-05-07T08:14:35.417671+00:00
2026,regular,2026-04-21,823640,2026-04-21T23:10:00Z,Citi Field,NYM,MIN,40.7571,-73.8458,open,open_meteo_archive,2026-04-21T23:00,45.5,37.6,55,,,9.1,177,21.3,1024.8,100,grass,2026-05-07T08:14:36.068406+00:00
2026,regular,2026-04-21,824690,2026-04-21T23:40:00Z,Wrigley Field,CHC,PHI,41.9484,-87.6553,open,open_meteo_archive,2026-04-21T23:00,60.8,60.1,81,,,5.1,255,9.6,1012.2,,grass,2026-05-07T08:15:12.020830+00:00
2026,regular,2026-04-21,822914,2026-04-22T00:05:00Z,Globe Life Field,TEX,PIT,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-21T00:00,59.4,58.4,76,,,3.4,193,6.9,1023.1,100,turf,2026-05-07T08:15:12.885203+00:00
2026,regular,2026-04-21,824369,2026-04-22T00:40:00Z,Coors Field,COL,SDP,39.7559,-104.9942,open,open_meteo_archive,2026-04-21T00:00,56.2,49.6,20,,,2.0,177,6.0,1010.9,,grass,2026-05-07T08:15:13.678586+00:00
2026,regular,2026-04-21,824045,2026-04-22T01:38:00Z,Angel Stadium,LAA,TOR,33.8003,-117.8827,open,open_meteo_archive,2026-04-21T01:00,59.8,58.8,70,,,2.6,170,6.9,1016.9,,grass,2026-05-07T08:15:14.467437+00:00
2026,regular,2026-04-21,823148,2026-04-22T01:40:00Z,T-Mobile Park,SEA,ATH,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-21T01:00,54.4,51.0,77,,,6.4,151,11.9,1009.4,100,turf,2026-05-07T08:15:15.200572+00:00
2026,regular,2026-04-21,825099,2026-04-22T01:40:00Z,Chase Field,ARI,CHW,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-21T01:00,75.8,71.5,20,,,1.2,311,9.6,1012.2,100,turf,2026-05-07T08:15:15.841122+00:00
2026,regular,2026-04-21,823236,2026-04-22T01:45:00Z,Oracle Park,SFG,LAD,37.7786,-122.3893,open,open_meteo_archive,2026-04-21T01:00,54.7,53.3,94,,0.098,5.5,141,11.0,1012.4,100,grass,2026-05-07T08:15:16.502020+00:00
2026,regular,2026-04-22,823878,2026-04-22T16:10:00Z,loanDepot park,MIA,STL,25.7781,-80.2197,retractable,open_meteo_archive,2026-04-22T16:00,76.9,75.1,48,,0.004,11.6,80,29.3,1019.7,89,turf,2026-05-07T08:15:17.176922+00:00
2026,regular,2026-04-22,824449,2026-04-22T17:10:00Z,Progressive Field,CLE,HOU,41.4962,-81.6852,open,open_meteo_archive,2026-04-22T17:00,59.5,57.4,69,,,6.4,40,7.2,1013.0,,grass,2026-05-07T08:15:17.823679+00:00
2026,regular,2026-04-22,822993,2026-04-22T17:10:00Z,Tropicana Field,TBR,CIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:15:17.823710+00:00
2026,regular,2026-04-22,824123,2026-04-22T18:10:00Z,Kauffman Stadium,KCR,BAL,39.0517,-94.4803,open,open_meteo_archive,2026-04-22T18:00,70.5,68.1,65,,,12.0,175,26.8,1012.0,73,grass,2026-05-07T08:15:18.477915+00:00
2026,regular,2026-04-22,824044,2026-04-22T19:07:00Z,Angel Stadium,LAA,TOR,33.8003,-117.8827,open,open_meteo_archive,2026-04-22T19:00,64.5,61.6,52,,,4.7,205,16.8,1016.7,,grass,2026-05-07T08:15:19.116017+00:00
2026,regular,2026-04-22,823147,2026-04-22T20:10:00Z,T-Mobile Park,SEA,ATH,47.5914,-122.3325,retractable,open_meteo_archive,2026-04-22T20:00,52.9,47.1,72,,,10.1,203,20.6,1018.0,98,turf,2026-05-07T08:15:19.759780+00:00
2026,regular,2026-04-22,822748,2026-04-22T22:45:00Z,Nationals Park,WSN,ATL,38.873,-77.0074,open,open_meteo_archive,2026-04-22T22:00,66.4,64.9,57,,,4.3,250,8.5,1013.9,,grass,2026-05-07T08:15:55.844155+00:00
2026,regular,2026-04-22,824774,2026-04-22T22:45:00Z,Fenway Park,BOS,NYY,42.3467,-71.0972,open,open_meteo_archive,2026-04-22T22:00,43.0,38.4,89,,,5.1,181,13.0,1017.2,20,grass,2026-05-07T08:15:56.617533+00:00
2026,regular,2026-04-22,823641,2026-04-22T23:10:00Z,Citi Field,NYM,MIN,40.7571,-73.8458,open,open_meteo_archive,2026-04-22T23:00,48.1,44.7,80,,,3.5,61,8.7,1015.5,56,grass,2026-05-07T08:15:57.272073+00:00
2026,regular,2026-04-22,824688,2026-04-22T23:40:00Z,Wrigley Field,CHC,PHI,41.9484,-87.6553,open,open_meteo_archive,2026-04-22T23:00,46.1,42.5,90,,,4.6,135,13.0,1014.9,71,grass,2026-05-07T08:15:57.948641+00:00
2026,regular,2026-04-22,822913,2026-04-23T00:05:00Z,Globe Life Field,TEX,PIT,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-22T00:00,59.8,59.8,94,,,6.3,132,13.4,1019.6,100,turf,2026-05-07T08:15:58.619607+00:00
2026,regular,2026-04-22,824367,2026-04-23T00:40:00Z,Coors Field,COL,SDP,39.7559,-104.9942,open,open_meteo_archive,2026-04-22T00:00,63.3,56.1,20,,,4.8,192,11.0,1006.4,83,grass,2026-05-07T08:15:59.247622+00:00
2026,regular,2026-04-22,825097,2026-04-23T01:40:00Z,Chase Field,ARI,CHW,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-22T01:00,74.7,66.1,10,,,6.4,242,13.6,1013.0,16,turf,2026-05-07T08:15:59.901557+00:00
2026,regular,2026-04-22,823231,2026-04-23T01:45:00Z,Oracle Park,SFG,LAD,37.7786,-122.3893,open,open_meteo_archive,2026-04-22T01:00,53.4,51.0,88,,,5.6,173,11.4,1019.2,34,grass,2026-05-07T08:16:00.568267+00:00
2026,regular,2026-04-23,822745,2026-04-23T17:05:00Z,Nationals Park,WSN,ATL,38.873,-77.0074,open,open_meteo_archive,2026-04-23T17:00,82.2,79.7,30,,,4.4,289,16.8,1010.7,34,grass,2026-05-07T08:16:01.208681+00:00
2026,regular,2026-04-23,824288,2026-04-23T17:10:00Z,Comerica Park,DET,MIL,42.339,-83.0485,open,open_meteo_archive,2026-04-23T17:00,72.8,74.4,63,,,5.4,140,15.0,1011.0,4,grass,2026-05-07T08:16:01.846528+00:00
2026,regular,2026-04-23,824689,2026-04-23T18:20:00Z,Wrigley Field,CHC,PHI,41.9484,-87.6553,open,open_meteo_archive,2026-04-23T18:00,75.7,73.0,51,,,11.0,182,22.8,1006.3,5,grass,2026-05-07T08:16:02.485037+00:00
2026,regular,2026-04-23,825096,2026-04-23T19:40:00Z,Chase Field,ARI,CHW,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-23T19:00,80.5,73.6,14,,,5.5,244,15.9,1007.7,,turf,2026-05-07T08:16:38.351224+00:00
2026,regular,2026-04-23,823233,2026-04-23T19:45:00Z,Oracle Park,SFG,LAD,37.7786,-122.3893,open,open_meteo_archive,2026-04-23T19:00,58.0,54.5,78,,,9.4,263,24.6,1015.8,,grass,2026-05-07T08:16:38.981119+00:00
2026,regular,2026-04-23,824770,2026-04-23T22:10:00Z,Fenway Park,BOS,NYY,42.3467,-71.0972,open,open_meteo_archive,2026-04-23T22:00,44.8,38.8,67,,,6.1,95,12.5,1011.7,,grass,2026-05-07T08:16:39.628403+00:00
2026,regular,2026-04-23,823639,2026-04-23T23:10:00Z,Citi Field,NYM,MIN,40.7571,-73.8458,open,open_meteo_archive,2026-04-23T23:00,64.9,57.7,28,,,7.7,360,17.7,1010.3,100,grass,2026-05-07T08:16:40.300376+00:00
2026,regular,2026-04-23,822912,2026-04-24T00:05:00Z,Globe Life Field,TEX,PIT,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-23T00:00,68.7,70.5,89,,,9.4,172,22.6,1012.2,100,turf,2026-05-07T08:16:40.970005+00:00
2026,regular,2026-04-24,824529,2026-04-24T22:40:00Z,Great American Ball Park,CIN,DET,39.0979,-84.5081,open,open_meteo_archive,2026-04-24T22:00,63.7,65.7,96,,0.091,5.5,241,15.2,1009.0,100,grass,2026-05-07T08:16:41.603663+00:00
2026,regular,2026-04-24,824854,2026-04-24T23:05:00Z,Oriole Park at Camden Yards,BAL,BOS,39.284,-76.6217,open,open_meteo_archive,2026-04-24T23:00,63.1,63.3,75,,,3.5,171,8.1,1009.4,99,grass,2026-05-07T08:16:42.262222+00:00
2026,regular,2026-04-24,822827,2026-04-24T23:07:00Z,Rogers Centre,TOR,CLE,43.6414,-79.3894,retractable,open_meteo_archive,2026-04-24T23:00,42.8,35.3,65,,,8.5,80,18.8,1012.3,100,turf,2026-05-07T08:16:42.929104+00:00
2026,regular,2026-04-24,823638,2026-04-24T23:10:00Z,Citi Field,NYM,COL,40.7571,-73.8458,open,open_meteo_archive,2026-04-24T23:00,48.5,43.9,71,,,5.0,129,13.0,1013.9,37,grass,2026-05-07T08:16:43.567388+00:00
2026,regular,2026-04-24,822992,2026-04-24T23:10:00Z,Tropicana Field,TBR,MIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:16:43.567415+00:00
2026,regular,2026-04-24,824932,2026-04-24T23:15:00Z,Truist Park,ATL,PHI,33.8907,-84.4677,open,open_meteo_archive,2026-04-24T23:00,71.7,71.1,52,,,3.7,219,8.1,1010.4,100,grass,2026-05-07T08:16:44.215837+00:00
2026,regular,2026-04-24,824611,2026-04-24T23:40:00Z,Rate Field,CHW,WSN,41.83,-87.6339,open,open_meteo_archive,2026-04-24T23:00,51.6,48.4,97,,,8.2,15,17.0,1011.1,98,grass,2026-05-07T08:17:20.053388+00:00
2026,regular,2026-04-24,823800,2026-04-24T23:40:00Z,American Family Field,MIL,PIT,43.028,-87.9712,retractable,open_meteo_archive,2026-04-24T23:00,45.6,41.9,99,,,6.0,23,14.5,1012.2,100,turf,2026-05-07T08:17:20.707516+00:00
2026,regular,2026-04-24,822909,2026-04-25T00:05:00Z,Globe Life Field,TEX,ATH,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-24T00:00,73.5,73.5,77,,,13.9,174,28.9,1005.6,100,turf,2026-05-07T08:17:21.364821+00:00
2026,regular,2026-04-24,824204,2026-04-25T00:10:00Z,Minute Maid Park,HOU,NYY,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-24T00:00,71.6,76.4,95,,,7.6,152,15.9,1010.2,100,turf,2026-05-07T08:17:22.047502+00:00
2026,regular,2026-04-24,823069,2026-04-25T00:15:00Z,Busch Stadium,STL,SEA,38.6226,-90.1928,open,open_meteo_archive,2026-04-24T00:00,69.1,68.3,70,,,8.9,184,21.9,1006.8,100,grass,2026-05-07T08:17:22.721324+00:00
2026,regular,2026-04-24,823962,2026-04-25T02:15:00Z,Dodger Stadium,LAD,CHC,34.0739,-118.24,open,open_meteo_archive,2026-04-24T02:00,58.6,57.1,67,,,2.1,126,4.7,1013.2,33,grass,2026-05-07T08:17:23.351690+00:00
2026,regular,2026-04-24,823232,2026-04-25T02:15:00Z,Oracle Park,SFG,MIA,37.7786,-122.3893,open,open_meteo_archive,2026-04-24T02:00,53.6,51.2,88,,,5.9,245,13.4,1015.2,100,grass,2026-05-07T08:17:24.006241+00:00
2026,regular,2026-04-25,824851,2026-04-25T16:05:00Z,Oriole Park at Camden Yards,BAL,BOS,39.284,-76.6217,open,open_meteo_archive,2026-04-25T16:00,52.7,47.2,82,,0.232,11.3,90,26.8,1012.6,100,grass,2026-05-07T08:17:24.674012+00:00
2026,regular,2026-04-25,823070,2026-04-25T18:15:00Z,Busch Stadium,STL,SEA,38.6226,-90.1928,open,open_meteo_archive,2026-04-25T18:00,72.9,71.1,49,,,6.1,74,15.0,1010.4,34,grass,2026-05-07T08:17:25.313067+00:00
2026,regular,2026-04-25,822826,2026-04-25T19:07:00Z,Rogers Centre,TOR,CLE,43.6414,-79.3894,retractable,open_meteo_archive,2026-04-25T19:00,48.3,42.4,73,,,8.5,49,22.8,1015.6,2,turf,2026-05-07T08:17:25.954518+00:00
2026,regular,2026-04-25,823229,2026-04-25T20:05:00Z,Oracle Park,SFG,MIA,37.7786,-122.3893,open,open_meteo_archive,2026-04-25T20:00,54.1,50.4,80,,,7.8,237,22.1,1010.2,100,grass,2026-05-07T08:17:26.593651+00:00
2026,regular,2026-04-25,822989,2026-04-25T20:10:00Z,Tropicana Field,TBR,MIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:17:26.593678+00:00
2026,regular,2026-04-25,824613,2026-04-25T20:10:00Z,Rate Field,CHW,WSN,41.83,-87.6339,open,open_meteo_archive,2026-04-25T20:00,44.5,39.5,89,,,7.0,24,16.8,1017.3,98,grass,2026-05-07T08:17:27.237809+00:00
2026,regular,2026-04-25,822910,2026-04-25T23:05:00Z,Globe Life Field,TEX,ATH,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-25T23:00,70.0,72.6,88,,,8.2,153,21.5,1005.3,57,turf,2026-05-07T08:18:03.073340+00:00
2026,regular,2026-04-25,824121,2026-04-25T23:10:00Z,Kauffman Stadium,KCR,LAA,39.0517,-94.4803,open,open_meteo_archive,2026-04-25T23:00,64.0,61.1,65,,,8.3,109,16.6,1009.4,41,grass,2026-05-07T08:18:03.727644+00:00
2026,regular,2026-04-25,824203,2026-04-25T23:10:00Z,Minute Maid Park,HOU,NYY,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-25T23:00,75.1,83.6,98,,,5.0,136,11.9,1007.9,100,turf,2026-05-07T08:18:04.410036+00:00
2026,regular,2026-04-25,823799,2026-04-25T23:10:00Z,American Family Field,MIL,PIT,43.028,-87.9712,retractable,open_meteo_archive,2026-04-25T23:00,42.2,36.9,88,,,6.2,44,12.3,1017.7,27,turf,2026-05-07T08:18:05.084697+00:00
2026,regular,2026-04-25,824527,2026-04-25T23:15:00Z,Great American Ball Park,CIN,DET,39.0979,-84.5081,open,open_meteo_archive,2026-04-25T23:00,63.7,61.0,70,,,9.3,37,19.2,1013.0,6,grass,2026-05-07T08:18:05.765188+00:00
2026,regular,2026-04-25,823960,2026-04-25T23:15:00Z,Dodger Stadium,LAD,CHC,34.0739,-118.24,open,open_meteo_archive,2026-04-25T23:00,55.2,53.0,76,,,3.8,249,9.6,1012.5,100,grass,2026-05-07T08:18:06.392692+00:00
2026,regular,2026-04-25,824933,2026-04-25T23:15:00Z,Truist Park,ATL,PHI,33.8907,-84.4677,open,open_meteo_archive,2026-04-25T23:00,63.7,66.9,93,,,1.9,260,6.5,1010.6,36,grass,2026-05-07T08:18:07.055440+00:00
2026,regular,2026-04-26,823637,2026-04-26T17:45:00Z,Citi Field,NYM,COL,40.7571,-73.8458,open,open_meteo_archive,2026-04-26T17:00,56.8,52.0,54,,,5.8,58,20.6,1019.9,1,grass,2026-05-07T08:18:07.731193+00:00
2026,regular,2026-04-26,824852,2026-04-26T17:35:00Z,Oriole Park at Camden Yards,BAL,BOS,39.284,-76.6217,open,open_meteo_archive,2026-04-26T17:00,57.0,51.6,60,,,8.9,29,20.8,1019.7,100,grass,2026-05-07T08:18:08.377452+00:00
2026,regular,2026-04-26,824934,2026-04-26T17:35:00Z,Truist Park,ATL,PHI,33.8907,-84.4677,open,open_meteo_archive,2026-04-26T17:00,79.2,80.8,44,,,3.1,334,11.0,1011.3,15,grass,2026-05-07T08:18:09.015486+00:00
2026,regular,2026-04-26,822824,2026-04-26T17:37:00Z,Rogers Centre,TOR,CLE,43.6414,-79.3894,retractable,open_meteo_archive,2026-04-26T17:00,53.6,51.1,71,,,3.0,160,12.3,1021.7,95,turf,2026-05-07T08:18:09.656691+00:00
2026,regular,2026-04-26,824528,2026-04-26T17:40:00Z,Great American Ball Park,CIN,DET,39.0979,-84.5081,open,open_meteo_archive,2026-04-26T17:00,66.8,64.6,50,,,6.7,62,19.0,1016.4,5,grass,2026-05-07T08:18:10.300271+00:00
2026,regular,2026-04-26,822991,2026-04-26T17:40:00Z,Tropicana Field,TBR,MIN,27.7682,-82.6534,dome,dome_weather_neutral,,72,72,45,,,,,,,,turf,2026-05-07T08:18:45.502481+00:00
2026,regular,2026-04-26,824612,2026-04-26T18:10:00Z,Rate Field,CHW,WSN,41.83,-87.6339,open,open_meteo_archive,2026-04-26T18:00,55.8,52.4,76,,,6.9,71,16.6,1016.1,31,grass,2026-05-07T08:18:46.139870+00:00
2026,regular,2026-04-26,824202,2026-04-26T18:10:00Z,Minute Maid Park,HOU,NYY,29.7573,-95.3555,retractable,open_meteo_archive,2026-04-26T18:00,81.9,87.4,74,,,9.6,152,25.3,1007.9,82,turf,2026-05-07T08:18:46.760888+00:00
2026,regular,2026-04-26,823797,2026-04-26T18:10:00Z,American Family Field,MIL,PIT,43.028,-87.9712,retractable,open_meteo_archive,2026-04-26T18:00,50.8,47.2,78,,,5.0,98,16.6,1017.5,98,turf,2026-05-07T08:18:47.398671+00:00
2026,regular,2026-04-26,823068,2026-04-26T18:15:00Z,Busch Stadium,STL,SEA,38.6226,-90.1928,open,open_meteo_archive,2026-04-26T18:00,76.0,73.5,44,,,7.9,122,22.8,1010.4,100,grass,2026-05-07T08:18:48.066881+00:00
2026,regular,2026-04-26,822911,2026-04-26T18:35:00Z,Globe Life Field,TEX,ATH,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-26T18:00,83.0,88.2,68,,,8.3,175,23.7,1004.7,69,turf,2026-05-07T08:18:48.738537+00:00
2026,regular,2026-04-26,825094,2026-04-26T20:05:00Z,Chase Field,ARI,SDP,33.4455,-112.0667,retractable,open_meteo_archive,2026-04-26T20:00,70.6,63.4,25,,,8.3,260,20.6,1009.8,1,turf,2026-05-07T08:18:49.365827+00:00
2026,regular,2026-04-26,823230,2026-04-26T20:05:00Z,Oracle Park,SFG,MIA,37.7786,-122.3893,open,open_meteo_archive,2026-04-26T20:00,55.4,50.4,68,,,8.7,260,25.3,1014.7,35,grass,2026-05-07T08:18:50.025657+00:00
2026,regular,2026-04-26,824122,2026-04-26T20:10:00Z,Kauffman Stadium,KCR,LAA,39.0517,-94.4803,open,open_meteo_archive,2026-04-26T20:00,64.4,64.4,93,,0.008,10.3,118,22.8,1004.8,100,grass,2026-05-07T08:18:50.694864+00:00
2026,regular,2026-04-26,823959,2026-04-26T20:10:00Z,Dodger Stadium,LAD,CHC,34.0739,-118.24,open,open_meteo_archive,2026-04-26T20:00,58.7,54.4,55,,,5.8,238,16.3,1014.7,27,grass,2026-05-07T08:18:51.304349+00:00
2026,regular,2026-04-27,824446,2026-04-27T22:10:00Z,Progressive Field,CLE,TBR,41.4962,-81.6852,open,open_meteo_archive,2026-04-27T22:00,62.3,52.6,53,,,20.0,141,27.1,1010.0,100,grass,2026-05-07T08:18:51.985814+00:00
2026,regular,2026-04-27,823395,2026-04-27T22:40:00Z,PNC Park,PIT,STL,40.4469,-80.0057,open,open_meteo_archive,2026-04-27T22:00,61.3,55.0,51,,,10.8,137,22.8,1016.7,100,grass,2026-05-07T08:18:52.699726+00:00
2026,regular,2026-04-27,823719,2026-04-27T23:40:00Z,Target Field,MIN,SEA,44.9817,-93.2776,open,open_meteo_archive,2026-04-27T23:00,43.9,36.0,92,,0.02,13.9,308,27.5,1005.9,100,grass,2026-05-07T08:19:28.529994+00:00
2026,regular,2026-04-27,824609,2026-04-27T23:40:00Z,Rate Field,CHW,LAA,41.83,-87.6339,open,open_meteo_archive,2026-04-27T23:00,61.2,58.6,91,,,12.9,198,24.6,1003.3,100,grass,2026-05-07T08:19:29.168024+00:00
2026,regular,2026-04-27,822906,2026-04-28T00:05:00Z,Globe Life Field,TEX,NYY,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-27T00:00,76.2,79.5,83,,,12.2,181,25.1,1005.6,6,turf,2026-05-07T08:19:29.831140+00:00
2026,regular,2026-04-27,823311,2026-04-28T01:40:00Z,Petco Park,SDP,CHC,32.7073,-117.1566,open,open_meteo_archive,2026-04-27T01:00,58.5,57.1,65,,,1.2,253,3.6,1016.3,31,grass,2026-05-07T08:19:30.507051+00:00
2026,regular,2026-04-27,823961,2026-04-28T02:10:00Z,Dodger Stadium,LAD,MIA,34.0739,-118.24,open,open_meteo_archive,2026-04-27T02:00,56.3,54.8,67,,0.004,0.9,220,2.5,1015.7,60,grass,2026-05-07T08:19:31.144995+00:00
2026,regular,2026-04-28,824447,2026-04-28T22:10:00Z,Progressive Field,CLE,TBR,41.4962,-81.6852,open,open_meteo_archive,2026-04-28T22:00,53.6,50.9,86,,,6.0,299,10.5,1013.2,95,grass,2026-05-07T08:19:31.823002+00:00
2026,regular,2026-04-28,824849,2026-04-28T22:35:00Z,Oriole Park at Camden Yards,BAL,HOU,39.284,-76.6217,open,open_meteo_archive,2026-04-28T22:00,55.4,52.7,69,,,3.7,160,11.6,1018.0,42,grass,2026-05-07T08:19:32.976575+00:00
2026,regular,2026-04-28,824526,2026-04-28T22:40:00Z,Great American Ball Park,CIN,COL,39.0979,-84.5081,open,open_meteo_archive,2026-04-28T22:00,64.4,66.2,81,,,2.6,345,7.2,1013.3,100,grass,2026-05-07T08:19:34.399789+00:00
2026,regular,2026-04-28,823390,2026-04-28T22:40:00Z,PNC Park,PIT,STL,40.4469,-80.0057,open,open_meteo_archive,2026-04-28T22:00,64.0,63.2,72,,,5.4,222,11.2,1012.9,99,grass,2026-05-07T08:19:35.009130+00:00
2026,regular,2026-04-28,823473,2026-04-28T22:40:00Z,Citizens Bank Park,PHI,SFG,39.9061,-75.1665,open,open_meteo_archive,2026-04-28T22:00,55.8,51.1,55,,,5.6,165,11.6,1017.6,100,grass,2026-05-07T08:19:35.646258+00:00
2026,regular,2026-04-28,823636,2026-04-28T23:10:00Z,Citi Field,NYM,WSN,40.7571,-73.8458,open,open_meteo_archive,2026-04-28T23:00,50.2,46.4,79,,,5.2,158,11.9,1018.3,98,grass,2026-05-07T08:20:11.967061+00:00
2026,regular,2026-04-28,824931,2026-04-28T23:15:00Z,Truist Park,ATL,DET,33.8907,-84.4677,open,open_meteo_archive,2026-04-28T23:00,63.8,65.6,90,,0.008,4.5,184,11.0,1017.3,100,grass,2026-05-07T08:20:12.654898+00:00
2026,regular,2026-04-28,823716,2026-04-28T23:40:00Z,Target Field,MIN,SEA,44.9817,-93.2776,open,open_meteo_archive,2026-04-28T23:00,44.6,37.0,59,,,8.7,313,17.9,1018.4,100,grass,2026-05-07T08:20:13.303263+00:00
2026,regular,2026-04-28,824610,2026-04-28T23:40:00Z,Rate Field,CHW,LAA,41.83,-87.6339,open,open_meteo_archive,2026-04-28T23:00,55.6,53.7,80,,0.004,4.0,312,8.3,1013.4,52,grass,2026-05-07T08:20:13.973308+00:00
2026,regular,2026-04-28,823798,2026-04-28T23:40:00Z,American Family Field,MIL,ARI,43.028,-87.9712,retractable,open_meteo_archive,2026-04-28T23:00,53.7,50.9,71,,,3.2,331,7.6,1013.5,100,turf,2026-05-07T08:20:14.624018+00:00
2026,regular,2026-04-28,822908,2026-04-29T00:05:00Z,Globe Life Field,TEX,NYY,32.7473,-97.0842,retractable,open_meteo_archive,2026-04-28T00:00,72.1,76.1,90,,,8.3,144,16.6,1010.8,100,turf,2026-05-07T08:20:15.242057+00:00
2026,regular,2026-04-28,825017,2026-04-29T01:40:00Z,Oakland Coliseum,ATH,KCR,37.7516,-122.2005,open,open_meteo_archive,2026-04-28T01:00,51.6,50.4,94,,,3.1,204,6.9,1019.8,100,grass,2026-05-07T08:20:15.901459+00:00
2026,regular,2026-04-28,823310,2026-04-29T01:40:00Z,Petco Park,SDP,CHC,32.7073,-117.1566,open,open_meteo_archive,2026-04-28T01:00,58.4,56.2,63,,,2.5,339,5.4,1018.2,20,grass,2026-05-07T08:20:16.564684+00:00
2026,regular,2026-04-28,823956,2026-04-29T02:10:00Z,Dodger Stadium,LAD,MIA,34.0739,-118.24,open,open_meteo_archive,2026-04-28T02:00,54.9,52.8,65,,,1.1,79,3.8,1017.9,46,grass,2026-05-07T08:20:17.173811+00:00
2026,regular,2026-04-29,824445,2026-04-29T17:10:00Z,Progressive Field,CLE,TBR,41.4962,-81.6852,open,open_meteo_archive,2026-04-29T17:00,49.5,44.0,88,,,10.7,23,16.6,1009.4,100,grass,2026-05-07T08:20:17.806342+00:00
2026,regular,2026-04-29,823717,2026-04-29T17:40:00Z,Target Field,MIN,SEA,44.9817,-93.2776,open,open_meteo_archive,2026-04-29T17:00,51.0,43.1,41,,,8.4,310,23.3,1017.1,45,grass,2026-05-07T08:20:53.650658+00:00
