snapshotAt,gradedAt,season,date,market,player,team,opponent,pitcher,line,americanOdds,actualStat,result,profitUnits,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,gradeNote
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,PHI vs ATH,PHI,ATH,,3.5,185,,ungraded,0.0,35.09,35.09,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,6.5,185,,ungraded,0.0,35.09,35.09,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,MIA vs BAL,MIA,BAL,,6.5,200,,ungraded,0.0,33.33,33.33,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,4,200,,ungraded,0.0,33.33,33.33,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,7.5,200,,ungraded,0.0,33.33,33.33,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,7.5,210,,ungraded,0.0,32.26,32.26,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,BOS vs TB,BOS,TB,,2.5,220,,ungraded,0.0,31.25,31.25,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,NYY vs TEX,NYY,TEX,,6,220,,ungraded,0.0,31.25,31.25,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,BOS vs TB,BOS,TB,,6,240,,ungraded,0.0,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,NYY vs TEX,NYY,TEX,,2.5,240,,ungraded,0.0,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,MIA vs BAL,MIA,BAL,,3,240,,ungraded,0.0,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,3.5,240,,ungraded,0.0,29.41,29.41,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,NYY vs TEX,NYY,TEX,,6.5,250,,ungraded,0.0,28.57,28.57,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,2.5,260,,ungraded,0.0,27.78,27.78,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,6.5,260,,ungraded,0.0,27.78,27.78,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,BOS vs TB,BOS,TB,,6.5,270,,ungraded,0.0,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,3,270,,ungraded,0.0,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,3,270,,ungraded,0.0,27.03,27.03,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,WSH vs MIN,WSH,MIN,,3,280,,ungraded,0.0,26.32,26.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,KC vs CLE,KC,CLE,,3,280,,ungraded,0.0,26.32,26.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,4.5,280,,ungraded,0.0,26.32,26.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,MIA vs BAL,MIA,BAL,,2.5,280,,ungraded,0.0,26.32,26.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,6,290,,ungraded,0.0,25.64,25.64,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,PHI vs ATH,PHI,ATH,,3,290,,ungraded,0.0,25.64,25.64,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,2.5,310,,ungraded,0.0,24.39,24.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,WSH vs MIN,WSH,MIN,,2.5,320,,ungraded,0.0,23.81,23.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,KC vs CLE,KC,CLE,,2.5,320,,ungraded,0.0,23.81,23.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,2.5,320,,ungraded,0.0,23.81,23.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,2,325,,ungraded,0.0,23.53,23.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,PHI vs ATH,PHI,ATH,,2.5,340,,ungraded,0.0,22.73,22.73,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,3,375,,ungraded,0.0,21.05,21.05,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,BOS vs TB,BOS,TB,,2,400,,ungraded,0.0,20.0,20.0,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,NYY vs TEX,NYY,TEX,,2,400,,ungraded,0.0,20.0,20.0,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,2.5,425,,ungraded,0.0,19.05,19.05,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,BOS vs TB,BOS,TB,,1.5,450,,ungraded,0.0,18.18,18.18,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,NYY vs TEX,NYY,TEX,,1.5,475,,ungraded,0.0,17.39,17.39,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,MIA vs BAL,MIA,BAL,,2,500,,ungraded,0.0,16.67,16.67,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,3.5,550,,ungraded,0.0,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,MIA vs BAL,MIA,BAL,,1.5,550,,ungraded,0.0,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,2,550,,ungraded,0.0,15.38,15.38,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,WSH vs MIN,WSH,MIN,,2,575,,ungraded,0.0,14.81,14.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,KC vs CLE,KC,CLE,,2,575,,ungraded,0.0,14.81,14.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,2,575,,ungraded,0.0,14.81,14.81,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,PHI vs ATH,PHI,ATH,,2,600,,ungraded,0.0,14.29,14.29,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,COL vs NYM,COL,NYM,,1.5,600,,ungraded,0.0,14.29,14.29,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,WSH vs MIN,WSH,MIN,,1.5,625,,ungraded,0.0,13.79,13.79,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,KC vs CLE,KC,CLE,,1.5,625,,ungraded,0.0,13.79,13.79,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,AZ vs PIT,AZ,PIT,,1.5,625,,ungraded,0.0,13.79,13.79,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:06.821520+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_five_total_runs,PHI vs ATH,PHI,ATH,,1.5,675,,ungraded,0.0,12.9,12.9,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_five_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,1.5,-400,,ungraded,0.0,80.0,80.0,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,1.5,-357,,ungraded,0.0,78.12,78.12,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,MIA vs BAL,MIA,BAL,,1.5,-357,,ungraded,0.0,78.12,78.12,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,BOS vs TB,BOS,TB,,1.5,-345,,ungraded,0.0,77.53,77.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,CHC vs CIN,CHC,CIN,,1.5,-333,,ungraded,0.0,76.91,76.91,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,WSH vs MIN,WSH,MIN,,1.5,-323,,ungraded,0.0,76.36,76.36,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,CHC vs CIN,CHC,CIN,,1.5,-323,,ungraded,0.0,76.36,76.36,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,BOS vs TB,BOS,TB,,1.5,-312,,ungraded,0.0,75.73,75.73,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,NYY vs TEX,NYY,TEX,,1.5,-312,,ungraded,0.0,75.73,75.73,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,1.5,-312,,ungraded,0.0,75.73,75.73,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,MIA vs BAL,MIA,BAL,,1.5,-312,,ungraded,0.0,75.73,75.73,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,PHI vs ATH,PHI,ATH,,1.5,-303,,ungraded,0.0,75.19,75.19,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,1.5,-303,,ungraded,0.0,75.19,75.19,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,WSH vs MIN,WSH,MIN,,1.5,-294,,ungraded,0.0,74.62,74.62,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,1.5,-286,,ungraded,0.0,74.09,74.09,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,KC vs CLE,KC,CLE,,1.5,-278,,ungraded,0.0,73.54,73.54,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,NYY vs TEX,NYY,TEX,,1.5,-270,,ungraded,0.0,72.97,72.97,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,KC vs CLE,KC,CLE,,1.5,-263,,ungraded,0.0,72.45,72.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,1.5,-263,,ungraded,0.0,72.45,72.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,PHI vs ATH,PHI,ATH,,1.5,-256,,ungraded,0.0,71.91,71.91,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,1.5,-217,,ungraded,0.0,68.45,68.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,1.5,-208,,ungraded,0.0,67.53,67.53,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,0.5,-152,,ungraded,0.0,60.32,60.32,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,0.5,-147,,ungraded,0.0,59.51,59.51,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,CHC vs CIN,CHC,CIN,,0.5,-135,,ungraded,0.0,57.45,57.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,MIA vs BAL,MIA,BAL,,0.5,-135,,ungraded,0.0,57.45,57.45,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,BOS vs TB,BOS,TB,,0.5,-132,,ungraded,0.0,56.9,56.9,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,0.5,-130,,ungraded,0.0,56.52,56.52,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,KC vs CLE,KC,CLE,,0.5,-128,,ungraded,0.0,56.14,56.14,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,CHC vs CIN,CHC,CIN,,0.5,-125,,ungraded,0.0,55.56,55.56,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,NYY vs TEX,NYY,TEX,,0.5,-125,,ungraded,0.0,55.56,55.56,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,0.5,-125,,ungraded,0.0,55.56,55.56,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,PHI vs ATH,PHI,ATH,,0.5,-120,,ungraded,0.0,54.55,54.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,0.5,-120,,ungraded,0.0,54.55,54.55,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,BOS vs TB,BOS,TB,,0.5,-118,,ungraded,0.0,54.13,54.13,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,WSH vs MIN,WSH,MIN,,0.5,-118,,ungraded,0.0,54.13,54.13,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,MIA vs BAL,MIA,BAL,,0.5,-118,,ungraded,0.0,54.13,54.13,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,WSH vs MIN,WSH,MIN,,0.5,-116,,ungraded,0.0,53.7,53.7,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,KC vs CLE,KC,CLE,,0.5,-116,,ungraded,0.0,53.7,53.7,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,COL vs NYM,COL,NYM,,0.5,-116,,ungraded,0.0,53.7,53.7,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,0.5,-115,,ungraded,0.0,53.49,53.49,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,NYY vs TEX,NYY,TEX,,0.5,-114,,ungraded,0.0,53.27,53.27,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,PHI vs ATH,PHI,ATH,,0.5,-114,,ungraded,0.0,53.27,53.27,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,PHI vs ATH,PHI,ATH,,0.5,-111,,ungraded,0.0,52.61,52.61,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,AZ vs PIT,AZ,PIT,,0.5,-111,,ungraded,0.0,52.61,52.61,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,BOS vs TB,BOS,TB,,0.5,-108,,ungraded,0.0,51.92,51.92,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
2026-05-07T11:31:07.381247+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-07,first_inning_total_runs,WSH vs MIN,WSH,MIN,,0.5,-108,,ungraded,0.0,51.92,51.92,,Unmodeled,Odds only,,,,No trained model for this market yet,Unsupported market: first_inning_total_runs
